dataset,model,n_patients,balanced_accuracy_mean,macro_f1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,weighted_f1_mean,mcc_mean,cohen_kappa_mean,macro_roc_auc_ovr_mean,weighted_roc_auc_ovr_mean,macro_pr_auc_ovr_mean,log_loss_mean,brier_score_mean,ece_mean,balanced_accuracy_sd,macro_f1_sd,accuracy_sd,macro_precision_sd,macro_recall_sd,weighted_f1_sd,mcc_sd,cohen_kappa_sd,macro_roc_auc_ovr_sd,weighted_roc_auc_ovr_sd,macro_pr_auc_ovr_sd,log_loss_sd,brier_score_sd,ece_sd,n_units
TCGA-BRCA,svm_early,200,0.7787698412698413,0.7731594195786081,0.8066666666666666,0.7988036815153857,0.7787698412698413,0.8080656930891577,0.707320670340974,0.6999261528574846,0.9227173076988043,0.9189094544604414,0.8136060631531997,0.7194850531810526,0.3135400553551561,0.1336047592964276,0.012102243793817158,0.0145103273380288,0.030550504633038947,0.039515010521650844,0.012102243793817158,0.027698227736801168,0.041108211361779355,0.04299290225911789,0.011156260585982194,0.01768118066313895,0.015291270921336622,0.06943679311242644,0.03627775666339721,0.014084270541396281,3
TCGA-BRCA,svm_early,300,0.7812026515151516,0.7717163736987924,0.7966666666666667,0.7825119391958908,0.7812026515151516,0.7971262506373141,0.6855119066881731,0.681515064025974,0.9179166439288959,0.9038713316078395,0.8089215562940245,0.6398478706452142,0.3206730254153607,0.12808982417144127,0.015786530184541698,0.010952863640238859,0.0033333333333333826,0.018304640602311094,0.015786530184541698,0.004976863592011862,0.011924715706161144,0.009280459959734743,0.009520670210811807,0.014015948891088167,0.021125786086017537,0.06519049429688893,0.016874971782216593,0.008365596416695766,3
TCGA-BRCA,svm_early,400,0.8254826713983691,0.8134294697233208,0.8191666666666668,0.8200963884966322,0.8254826713983691,0.8248828127873157,0.730877576566897,0.7235081560869885,0.9414715658285479,0.9352301737642064,0.8498314507775028,0.5764987526065614,0.2728747101344053,0.10863111082116983,0.016052922258236027,0.007966850028200504,0.020052015692526636,0.0019003878152551433,0.016052922258236027,0.0181547429588172,0.02548970188303746,0.02791829750669206,0.006008783327700689,0.010403533169712568,0.012611629631100183,0.07904359104385289,0.011514900770499338,0.0029172538400868164,3
TCGA-BRCA,svm_early,500,0.8386512402599792,0.8268480563705524,0.8384377104377104,0.8245917924692904,0.8386512402599792,0.8415339539833356,0.7543933424631618,0.7501007100593725,0.9532053426891972,0.9468722101396908,0.8588110274276178,0.5388139299769248,0.2566918342142464,0.10234402386261933,0.0018281048195476692,0.003403741938839675,0.007548755469964939,0.00679837135752169,0.0018281048195476692,0.007166395537342331,0.008798566148762432,0.009957933710041585,0.004578390062199585,0.007974601758383763,0.0028263944081371086,0.03160356327049205,0.009315387787865448,0.0006285118994058902,3
TCGA-KIPAN,integrao,20,0.4763888888888889,0.32976190476190476,0.49583333333333335,0.3314814814814815,0.36481481481481476,0.47349206349206346,0.15736529717074016,0.14014670514670516,0.6030864197530864,0.5805555555555556,0.700925925925926,1.3503331662825804,0.6990713861300963,0.38265838214395265,0.01924500897298756,0.0053281106325387285,0.007216878364870309,0.00446465313008931,0.0016037507477489749,0.007483526251370421,0.02752814128717507,0.027466220329547326,0.032766964806411315,0.03367876570272805,0.014254448442908027,0.18486256193279274,0.033738347000307596,0.02414344357428359,3
TCGA-KIPAN,integrao,50,0.625462962962963,0.5518775052108384,0.665,0.5769113756613756,0.5805555555555556,0.6669734247234246,0.4293340454416839,0.40821148090406134,0.7710684891240446,0.7573721340388007,0.7248884234763864,1.279726178692314,0.5473863239900992,0.3226124618913114,0.10510304443050003,0.11684475281772187,0.08674675786448732,0.1252656102420191,0.10592952758704632,0.08582284979436734,0.13768626836055192,0.1384973736830997,0.06640596016483133,0.06391835142485566,0.08313876665937601,0.2249431994985931,0.0982601552237404,0.010384077816274699,3
TCGA-KIPAN,integrao,100,0.7095238095238096,0.6586749225640957,0.7575,0.6739575239575238,0.7095238095238096,0.7646052240101473,0.594674205118671,0.5735662242071146,0.8179992954846756,0.8287862462423865,0.7182132208995323,1.5539141109214771,0.45987740506170766,0.2962796971159652,0.0055021526285166655,0.020707319792935743,0.013228756555322954,0.020998178821948026,0.0055021526285166655,0.008871692051426664,0.009898240766094944,0.012153787063831328,0.010721771568231503,0.0006161145995875387,0.03699838562849725,0.17113235447962458,0.03612189420866862,0.015899841363962827,3
TCGA-KIPAN,integrao,200,0.8246647776539081,0.7945253402437977,0.8562500000000001,0.793389424667324,0.8246647776539081,0.8585649294166533,0.7438851433697642,0.7373015246325504,0.9039907724876821,0.8980458031560973,0.8159547108008427,1.1553905009480687,0.3007030246238304,0.2112152486304335,0.032440265736646774,0.028850769077751713,0.019405218370325043,0.028042947171516973,0.032440265736646774,0.018881608159079816,0.03420696821883144,0.03517170697605307,0.04019723127749781,0.03702746210363084,0.05069242887563648,0.3321643145068057,0.06472878748587092,0.027851636691290822,3
TCGA-KIPAN,integrao,300,0.8189879792072775,0.7934646251695471,0.8538888888888888,0.792370422087358,0.8189879792072775,0.8552505909241815,0.7393500166152669,0.7327946451788233,0.9020020987416485,0.9062781486956283,0.8120579485667615,1.0646262285975858,0.29342903758534034,0.2038693327885693,0.021637404235737196,0.02903259340605465,0.021751968833835428,0.033477208034063795,0.021637404235737196,0.02323465256849979,0.04105980434146316,0.04250276445573207,0.008095357147334186,0.01331862295053906,0.021143158705500688,0.2538297556465535,0.013727635274441787,0.024843485795292566,3
TCGA-KIPAN,integrao,400,0.8476404909117675,0.8267918531045879,0.8693749999999999,0.8242849856979394,0.8476404909117675,0.87075907757407,0.7648563850680787,0.7607768273189595,0.9163688347559411,0.9172397280033078,0.8341569345481427,0.955465486443627,0.2588346609154196,0.16616840454408274,0.020981817057387452,0.02477753730319672,0.013919410907075082,0.024308812011215278,0.020981817057387452,0.01356831372681503,0.024784592385177093,0.02504387435307858,0.01630409492135718,0.01607509419331095,0.020395522699397584,0.11229158334742512,0.03086076764093973,0.017991851005810116,3
TCGA-KIPAN,integrao,500,0.8417214042496529,0.8144844502486034,0.863,0.8100037208701646,0.8417214042496529,0.8643747952850068,0.7576091321634603,0.7513282634863394,0.9265126443143995,0.9264317464311861,0.841207563444805,0.9173445608511973,0.2560098686095011,0.1571910749599842,0.009493319113988315,0.005657700187004007,0.006264982043070897,0.004307160658414207,0.009493319113988315,0.006965252559624877,0.013686455984051521,0.01310648845547831,0.01427775976887615,0.00665203245873143,0.008753278638521957,0.059636183699422876,0.007672646592893036,0.005192744236588054,3
TCGA-KIPAN,logreg_early,20,0.7666666666666666,0.5488888888888889,0.7833333333333333,0.5444444444444444,0.5888888888888889,0.7505555555555556,0.6679449510442647,0.6292929292929292,0.9018518518518519,0.9,0.9203703703703704,1.4053985280020245,0.3703511691361801,0.22642259877911486,0.09999999999999998,0.07909987435803414,0.10408329997330668,0.06666666666666665,0.0777777777777778,0.10146610453925171,0.1875424412059059,0.19109947217211984,0.13634711210518496,0.1371839802762861,0.1000514271054822,1.4514442465987767,0.19840552139383785,0.08812667450698905,3
TCGA-KIPAN,logreg_early,50,0.8666666666666667,0.7845225145225144,0.92,0.784021164021164,0.7999999999999999,0.9088230658230657,0.8623494705795617,0.8493930405030058,0.9750881834215167,0.9774867724867725,0.958289241622575,0.24524667275038756,0.11731009765124378,0.09441692270250916,0.019245008972987594,0.03554268744940223,0.0346410161513775,0.04889928083052802,0.019245008972987497,0.03254056750296465,0.056195908749775446,0.055803406293376226,0.016803280973847153,0.014018967582778938,0.02993668062464735,0.07902229427386531,0.054008665675601614,0.04062687515457633,3
TCGA-KIPAN,logreg_early,100,0.8722222222222222,0.8600170489735707,0.9333333333333332,0.8702923619590286,0.8722222222222222,0.930169382791122,0.8818308103304373,0.8744439119958094,0.9580444165970482,0.9847681704260651,0.9226192653072353,0.3415135917414207,0.1152473001382487,0.07543989994620408,0.03469443332443553,0.03866476582781077,0.01527525231651945,0.031701602934788096,0.03469443332443553,0.016397457407647753,0.027211099694017252,0.029276954816830486,0.037841095773456075,0.0063272156567593186,0.0222636934900944,0.09476075585191138,0.02165847109136486,0.013562938566478513,3
TCGA-KIPAN,logreg_early,200,0.9493496841322928,0.9336335317967551,0.9566666666666667,0.9285779759692803,0.9493496841322928,0.9572172844400719,0.9208413723190595,0.9195464428688297,0.9925399426069893,0.9909589675459772,0.9787523766040046,0.20856471475180993,0.07124438211569213,0.04852438252837212,0.0038103182655900903,0.003850992467852372,0.002886751345948059,0.007329676418614206,0.0038103182655900903,0.0031154094209129533,0.00572475741971951,0.005292381329520287,0.004523349657422143,0.005929021514841654,0.011492836069531841,0.09436093523468103,0.018768253626996335,0.008374218589040566,3
TCGA-KIPAN,logreg_early,300,0.9403490206998978,0.9105097489511443,0.9455555555555555,0.8979658255060956,0.9403490206998978,0.947389163377269,0.9035372332527344,0.9009154156751996,0.9895785147870085,0.9886760901699926,0.9725943981058661,0.233543565216671,0.08554832739465335,0.04950623518775649,0.030968117725047307,0.04479964044270731,0.025239592648001196,0.057194753323582634,0.030968117725047307,0.024270895446742838,0.04400344615696368,0.045416604790885974,0.0034507184215409486,0.003825298257639431,0.01376406886909157,0.07838734251037513,0.03252417037787576,0.016086690716462397,3
TCGA-KIPAN,logreg_early,400,0.9380259960685492,0.9159571877657315,0.9508333333333333,0.9072493723819871,0.9380259960685492,0.9528793993027538,0.9124466541697411,0.9101655652555838,0.9885665981294042,0.9933725204358054,0.9698305106356653,0.2087592828983099,0.08381619861893806,0.04909531526737701,0.019683573981391173,0.012045026091608063,0.008779711460710559,0.006322207271917746,0.019683573981391173,0.009782458845356494,0.017824015090920894,0.01740343210340943,0.003393411048437424,0.0028888303354253015,0.009425861776974168,0.04243995404826167,0.01600661565715881,0.007451922893810818,3
TCGA-KIPAN,logreg_early,500,0.944321701002492,0.9100302917773124,0.9453333333333332,0.8879295525530333,0.944321701002492,0.9472026093253545,0.9020114787481961,0.9000824840164453,0.9900554462091304,0.9926469548175413,0.9775894233537511,0.22374768326825967,0.08311505307364135,0.04457499862461182,0.007860272476404931,0.006185942878894008,0.0057735026918962545,0.00499243549938923,0.007860272476404931,0.005959591811232512,0.010751864843089529,0.010848021075387035,0.0033347370126888118,0.0007520438510975439,0.004646590133990993,0.009754772537706333,0.0038828981887468095,0.001351393396254283,3
TCGA-KIPAN,logreg_late,20,0.8333333333333334,0.6237037037037036,0.8333333333333334,0.6333333333333333,0.6481481481481481,0.8188888888888889,0.7796406933982923,0.7376430976430978,0.9259259259259259,0.9194444444444444,0.9518518518518517,1.7129874646130456,0.3247975233667007,0.2786031258722122,0.08819171036881972,0.08025678951574426,0.07637626158259733,0.09094836413191605,0.08486251286955254,0.07269291065337287,0.10763634179669518,0.12172372392496018,0.07056503290095419,0.05292377467571562,0.0689612821532053,1.8347229000281529,0.04547040220429094,0.012756998621177977,3
TCGA-KIPAN,logreg_late,50,0.9037037037037038,0.828959188959189,0.9400000000000001,0.8264550264550264,0.837037037037037,0.9342217782217782,0.8933480900588062,0.888037716211091,0.9631393298059964,0.9716402116402115,0.9589506172839507,0.5131039206693929,0.1421000343764505,0.1805717382049593,0.08339503888294594,0.08810345014260726,0.040000000000000036,0.09170130360977569,0.08339503888294597,0.044422615603733555,0.07310948445886824,0.07487373778725086,0.048396492598948876,0.03328173759402046,0.04029994423393588,0.39657067633748017,0.021610112124291227,0.015843212463887667,3
TCGA-KIPAN,logreg_late,100,0.921957671957672,0.9126189655754873,0.9533333333333333,0.9198357198357199,0.921957671957672,0.9514748217965608,0.9159195560512297,0.9117705910533626,0.9858043881070198,0.9873734817813765,0.9622995882718105,0.22017872407723357,0.09817462074602677,0.13493313729161546,0.03086407155429061,0.04173728688687371,0.011547005383792509,0.048260520918872445,0.03086407155429061,0.011899286405982826,0.02378560593529597,0.02511066422256298,0.007358612115531753,0.008642935252025976,0.019239253876908252,0.03050729122363218,0.013556262898824214,0.008301252909712729,3
TCGA-KIPAN,logreg_late,200,0.9650594574507618,0.9578452480202917,0.975,0.9582137106050149,0.9650594574507618,0.9753710937028389,0.9548295950761695,0.9536688397698664,0.9971265804927713,0.9966412613593986,0.9899029514448968,0.16756953960826304,0.06635232222969978,0.11795809110657128,0.009537941426496582,0.017455186683704795,0.015000000000000012,0.02536419440991376,0.009537941426496582,0.014308179273525727,0.026678052022240016,0.027438438874207285,0.0015893492428533209,0.001303752060309134,0.008315656030735908,0.004121077106714071,0.008119299043724578,0.0056776551885137985,3
TCGA-KIPAN,logreg_late,300,0.9524347906804046,0.9387401913607004,0.9633333333333333,0.9329980849330695,0.9524347906804046,0.963981047133351,0.9341689805953045,0.9328449219906352,0.9951746654487632,0.995238096411267,0.9805787092188961,0.18928992174349002,0.07815361653285657,0.11144202678987086,0.010294701945697033,0.021782326895246305,0.013333333333333308,0.034397256643719225,0.010294701945697033,0.012311026445102888,0.023025072381631036,0.023993084697918565,0.001101013161468421,0.0007847988053363755,0.006538667512628126,0.01442183770220988,0.010711598711349852,0.003959587372039191,3
TCGA-KIPAN,logreg_late,400,0.9553276266680522,0.9491851019021755,0.9658333333333333,0.9474894961854269,0.9553276266680522,0.9662197660124049,0.9374200063687663,0.9366345126503949,0.9933493355822282,0.9950829158535351,0.9842835036007173,0.19116617582927417,0.07409405252271813,0.11270038060612636,0.008226750769761206,0.015770118368083678,0.009464847243000382,0.02382737350320752,0.008226750769761206,0.009128504756511805,0.01707868659883095,0.01714779020338553,0.005147390769551892,0.0029658461079059644,0.0109405421904715,0.02546929472948415,0.011522737286270542,0.010698415946943976,3
TCGA-KIPAN,logreg_late,500,0.9409822566531606,0.9428983682169051,0.9626666666666667,0.9507200534075243,0.9409822566531606,0.9621965361197459,0.9310527864565099,0.9301065416965009,0.9946831330821625,0.9963827311531247,0.983897056134594,0.17906991375241121,0.07477913906256456,0.10826481683641491,0.016930159153378636,0.011178728716186515,0.002309401076758553,0.004073664764422739,0.016930159153378636,0.0027191194819375162,0.004265453390239155,0.004517397287994143,0.0048829069528448414,0.0018724960465402454,0.011806454624404621,0.009571455297526283,0.004238997878665725,0.006790904155648084,3
TCGA-KIPAN,mofa,20,0.5777777777777777,0.41851851851851846,0.5833333333333334,0.44814814814814813,0.4444444444444444,0.5822222222222222,0.3650780821308473,0.3197306397306397,0.6449074074074074,0.6430555555555556,0.7212962962962962,8.410076220756837,0.7682277951601243,0.4601614387649886,0.12509255832441887,0.10003291639325486,0.11547005383792516,0.10560427725469079,0.12222222222222222,0.11043265083466201,0.18770791451969163,0.16147043092968832,0.08633855863876198,0.1127569083044155,0.06094252841446052,4.85111235253388,0.24053154651608488,0.09938529482618176,3
TCGA-KIPAN,mofa,50,0.48333333333333334,0.4375080475080475,0.5466666666666666,0.47410052910052913,0.45555555555555555,0.5454625374625375,0.26758931098914107,0.2472317578579443,0.6064153439153439,0.6392460317460317,0.5842805702527925,12.241488558283637,0.8711768169264822,0.44814973527542495,0.21094657330737437,0.21299979087829862,0.1514375558880073,0.1947988725302615,0.1977496858950854,0.16389987800121256,0.21405706490254015,0.2238594963925624,0.14731155214253164,0.08805318601645992,0.16319567554310527,5.0825367372524894,0.3028075541636115,0.14462193454483,3
TCGA-KIPAN,mofa,100,0.5179894179894179,0.4880909363574146,0.56,0.5349350649350649,0.5179894179894179,0.5863741103125947,0.32065920550477944,0.2992381643822239,0.5812687434397961,0.5989252779384358,0.5187898981686759,11.831703087704026,0.8486842978819888,0.4341228305582394,0.087770505932222,0.054899810112531776,0.030000000000000027,0.05599025991781403,0.087770505932222,0.019320585460388923,0.05352638178766401,0.04816108962073352,0.09707468713875142,0.0529089075157594,0.05442594754490981,1.2526223993068015,0.06801979454540218,0.028304030987257502,3
TCGA-KIPAN,mofa,200,0.5640034683512943,0.4834149913000941,0.5216666666666666,0.5013677737810864,0.5640034683512943,0.5167381949689952,0.2825512108578811,0.2622466255947748,0.6120646638780342,0.572604712555693,0.47531300722751274,15.285715792434244,0.9402758938960978,0.4761284529638334,0.10294956275164414,0.0976898408752445,0.10774197572595991,0.10491190508653796,0.10294956275164414,0.11801928058901058,0.1398190857615667,0.11908104263773706,0.06207106191371135,0.05141379934354785,0.06789195324597966,4.826113355513426,0.22523430078929865,0.10878932405211601,3
TCGA-KIPAN,mofa,300,0.5098292026362202,0.44191692558758183,0.5022222222222222,0.468596196334883,0.5098292026362202,0.48849368997481185,0.2292117953788724,0.21366477002367987,0.6183728820027814,0.5991642461197338,0.4672852196844077,15.771552788976322,0.9726624312430848,0.4823339777368247,0.12494550897145522,0.1491879555692447,0.13154354299509988,0.12086057245214638,0.12494550897145522,0.14809361761531376,0.14083135582231174,0.1464753993976715,0.0941087670420907,0.07741533864284451,0.10456426867953228,6.529125243336624,0.2724309073442478,0.13998885387716015,3
TCGA-KIPAN,mofa,400,0.7668440538972453,0.720267084562697,0.7533333333333333,0.7449257846593057,0.7668440538972453,0.7460476215660782,0.6200692310806182,0.6159024461729962,0.8472023670157052,0.8397804787554003,0.7738555203121544,5.946429240874143,0.4611118430167187,0.22533723289722785,0.07299724857784153,0.07487601539781094,0.07875330680887832,0.05361201131184091,0.07299724857784153,0.08776590931135163,0.09521818103217053,0.0915405668287733,0.08241620328862526,0.08173080444623924,0.06759578811689954,4.665062773969703,0.18147301706039698,0.09603401037637663,3
TCGA-KIPAN,mofa,500,0.4897284996861268,0.3994134959888454,0.4633333333333333,0.4407678484614768,0.4897284996861268,0.45884303579493646,0.2232382688398218,0.2165885533622458,0.6380151382468929,0.6222257470182568,0.4930849272652389,17.33812079289018,1.0538066916788893,0.5235356148285736,0.06908616812252719,0.08102063871537182,0.07731321577410516,0.06514114159580235,0.06908616812252719,0.07544076366985927,0.09360260673650905,0.09391839041957706,0.047533397769247705,0.04835061844334221,0.05573697658189349,2.880770383301958,0.14885312732199515,0.07148220663300449,3
TCGA-KIPAN,pca_logreg,20,0.3444444444444444,0.2397883597883598,0.3666666666666667,0.23518518518518516,0.2740740740740741,0.343968253968254,-0.09118968423026887,-0.08005772005772002,0.47500000000000003,0.4527777777777778,0.5398148148148149,19.632605736735886,1.1789167320628655,0.6115004182054299,0.06735753140545633,0.060452091464165844,0.02886751345948131,0.0750171448167744,0.050102775031365475,0.05251623943490218,0.14035561752106343,0.12127445315486882,0.041481068119633556,0.0315494908100015,0.06940739752559316,3.5218953669127906,0.08622589901522193,0.024680619727802736,3
TCGA-KIPAN,pca_logreg,50,0.6166666666666667,0.5608362008362008,0.7133333333333333,0.5736507936507936,0.5777777777777778,0.6974099234099235,0.47746877239538676,0.44995429183072205,0.7673280423280424,0.7661507936507936,0.7554298941798941,2.918423972491057,0.45965471420050835,0.27167061969844486,0.07087417123429492,0.07933026220445015,0.023094010767585042,0.06260471198086533,0.07474235581707617,0.033823287196914596,0.046023166212027414,0.0596905640146195,0.1247733170370927,0.12261392987727625,0.09325849246971268,1.7373020867860045,0.06713835459584305,0.02205117165407164,3
TCGA-KIPAN,pca_logreg,100,0.7785714285714286,0.7729568005799891,0.8266666666666667,0.8026073926073926,0.7785714285714286,0.8261074558291949,0.6896122835376214,0.6798651751192496,0.8820277634970618,0.9135436079515027,0.8457565401601963,1.309138449124778,0.24731027495678312,0.16102561906943996,0.06602583154220022,0.07758943912424361,0.04725815626252611,0.06962838890581231,0.06602583154220022,0.047364884001488285,0.07422884265518598,0.07971431277721393,0.06818715319279232,0.04125095428423676,0.0705481964700901,0.7731643415024191,0.06370513173904123,0.023695520159510392,3
TCGA-KIPAN,pca_logreg,200,0.8880372847764152,0.8870494028566159,0.9083333333333333,0.9063950025640848,0.8880372847764152,0.9082284602403469,0.8322195414876435,0.8286237734537979,0.957555767672278,0.9594807552650689,0.9262197621813338,0.6336848974619462,0.14986602724053236,0.09835232364854707,0.027126342499501684,0.022655091161962456,0.016072751268321587,0.016454039247186046,0.027126342499501684,0.014146256039069728,0.027245189205774595,0.028353747202350895,0.005740403074077709,0.016416742242855154,0.018994400598490422,0.12874232224000737,0.038887152307691936,0.012077413462334912,3
TCGA-KIPAN,pca_logreg,300,0.8618518518518519,0.8419459704043132,0.8866666666666667,0.8361393172387923,0.8618518518518519,0.8893991913454834,0.7975235238198147,0.7932547537671742,0.9447923904554164,0.960300753469656,0.8837031795371476,0.7058979415561274,0.1649549228579654,0.08080185123414096,0.02774632689287627,0.03531949156264649,0.01333333333333328,0.042815159750246946,0.02774632689287627,0.010811783884280394,0.025004107580805898,0.023475139201049263,0.01581670990251896,0.007236974691956876,0.02133932010687207,0.22027570938220858,0.015021735547964488,0.013939924479854449,3
TCGA-KIPAN,pca_logreg,400,0.8982626148477212,0.8853279947473925,0.9133333333333334,0.8828538508753939,0.8982626148477212,0.9141388301972758,0.8437944451967353,0.8406431005667853,0.9595765101531059,0.9628303050319674,0.9059381980022428,0.658622617334785,0.13516093722665343,0.06813634852785622,0.03674297645978546,0.030851657924726866,0.025289984842489302,0.028761117260403053,0.03674297645978546,0.026071842062641782,0.045879774961725,0.04698282551894064,0.01530669061737619,0.015862631690860156,0.009848122792151847,0.1424011252797354,0.030895889272929206,0.007842032847703453,3
TCGA-KIPAN,pca_logreg,500,0.8823869105366281,0.8763570983323508,0.9086666666666666,0.8802939223851759,0.8823869105366281,0.909440064594035,0.8354450956889782,0.8318952308643238,0.9546804919156106,0.9573312252902886,0.8878657780425674,0.74234021097487,0.15736798254688908,0.07808299234701756,0.0073457571972281215,0.006369588498776896,0.009237604307034013,0.018019899876471002,0.0073457571972281215,0.009545662400843556,0.017268538289185686,0.01807684126534893,0.006435794590591662,0.0037483097790570598,0.023292713911431676,0.07475607027710042,0.004016200431767211,0.010503628800327913,3
TCGA-KIPAN,pnet,20,0.5833333333333334,0.4005291005291005,0.6333333333333333,0.4129629629629629,0.4444444444444444,0.6011904761904762,0.3479006744373491,0.31690235690235696,0.7138888888888889,0.7041666666666667,0.7657407407407407,1.8592645255940667,0.596205181866138,0.3941098252932231,0.028867513459481266,0.045875304313033,0.028867513459481322,0.07034599967860211,0.0222222222222222,0.023693766222851336,0.05284562915378124,0.04859471278792642,0.10826208483280599,0.08111634305804909,0.11140008718070332,0.9392041197677248,0.057021661022439114,0.05249978988283644,3
TCGA-KIPAN,pnet,50,0.7861111111111111,0.7245132645132646,0.8466666666666667,0.745026455026455,0.7277777777777779,0.8279016539016538,0.7136099759498907,0.6905776479150451,0.9026455026455027,0.9168253968253969,0.8858818342151675,0.5058142646928323,0.2701672279381477,0.24226964215437574,0.09082101513484336,0.08235732534636422,0.06110100926607786,0.07750199459934325,0.08296213623926711,0.06637725160218072,0.11904288960925362,0.12991585525239294,0.05273316994078899,0.020895184075788848,0.07014274924995552,0.06621387364260567,0.054279190417810305,0.019569382780446874,3
TCGA-KIPAN,pnet,100,0.8603174603174604,0.8637474500807834,0.9133333333333334,0.894467507800841,0.8603174603174604,0.9074854201354201,0.8442342692303021,0.8318584121528394,0.9633541207006119,0.9702607748002485,0.9253816568499108,0.31172851767307247,0.15854714595423244,0.14629913806915285,0.07462427935185073,0.07536891799329824,0.03511884584284239,0.06288473270699567,0.07462427935185073,0.040349965354095234,0.06395565758003541,0.07199590639699611,0.01927718718169337,0.008964514287729621,0.04244669644508521,0.02925445664215734,0.021833407052507962,0.00903267314472555,3
TCGA-KIPAN,pnet,200,0.9062492258144431,0.9175362686214598,0.9366666666666666,0.9427607019925861,0.9062492258144431,0.9359003047239384,0.8820491113992706,0.8798479608468904,0.980062691761017,0.9860347633172388,0.9589364036094054,0.17712372725199396,0.09112300089475378,0.062266619155804316,0.006330553879250986,0.0067368798579862665,0.0028867513459481953,0.013816506042370943,0.006330553879250986,0.0028317153363333295,0.0050900518279137445,0.004561479714656395,0.00914930307225521,0.004466969936758726,0.0038367777317604664,0.006078733834640858,0.008712212892188681,0.008734960615694589,3
TCGA-KIPAN,pnet,300,0.8849893251647639,0.9053161927091157,0.9322222222222223,0.9357788876351267,0.8849893251647639,0.9311262766086511,0.8733736220356964,0.8719307972669704,0.9773118322516483,0.9821822246858831,0.9529509866686737,0.2130208767386849,0.10168171336257203,0.0723560380935669,0.005298030140925105,0.004056077798934394,0.01018350154434638,0.009098686541190304,0.005298030140925105,0.010014466567866183,0.019157084389074392,0.018826864785362867,0.007399002734505705,0.0044824694595719285,0.0017746808532322369,0.013632783052126897,0.010005129351095099,0.01087297913265136,3
TCGA-KIPAN,pnet,400,0.913179231721785,0.9246401610983868,0.9366666666666666,0.9424883372636154,0.913179231721785,0.9360322743432962,0.8814349053403573,0.8801782834656088,0.9835000343312199,0.9837908811059138,0.9645775356434966,0.2397645409375149,0.09301804678224639,0.053275971785187726,0.03824738308496199,0.03528770980059954,0.02268442931469364,0.03155047576723942,0.03824738308496199,0.023426261437107392,0.043868281628762405,0.04380538142581751,0.003771093912235658,0.0021227868662503937,0.008481820785691253,0.025864174323424204,0.019564126488076858,0.008830272223938382,3
TCGA-KIPAN,pnet,500,0.8959073788734805,0.9150545535135399,0.9413333333333332,0.9463887733555775,0.8959073788734805,0.9403588594091478,0.8912271714796643,0.8890476455431063,0.9872005653481944,0.9897926782536798,0.962292674121017,0.18017929505210142,0.08928438431047858,0.051922341903050735,0.013059113702975729,0.011644852526249087,0.007023769168568577,0.009447001076972519,0.013059113702975729,0.007372559435969771,0.012803398140477446,0.013802008472817408,0.003696205055439609,0.0025283041089270986,0.013877036511895025,0.02772977371952356,0.014981676178356261,0.011390497773127579,3
TCGA-KIPAN,svm_early,20,0.6888888888888888,0.45851851851851855,0.6666666666666666,0.4648148148148148,0.5222222222222221,0.6327777777777778,0.5052632105714605,0.45804713804713804,0.8194444444444445,0.8027777777777777,0.8407407407407407,1.0303420368536664,0.5261329053163136,0.2952968273036792,0.13471506281091267,0.14559089195045835,0.18929694486000914,0.15258405226010752,0.10599324460188281,0.20303484466501842,0.3042357515766322,0.29157151945515064,0.18111025903003383,0.18434066692263387,0.17912539001993616,0.46186141238552747,0.24623852922132794,0.09473061339553428,3
TCGA-KIPAN,svm_early,50,0.725925925925926,0.642586179252846,0.8266666666666667,0.65,0.6666666666666666,0.8220572390572389,0.7046145216321927,0.6854888272703307,0.9034832451499119,0.9176719576719576,0.8743518518518517,0.6869563783825914,0.29572155103962633,0.1663030631758873,0.17985619541402126,0.1643915489813798,0.09451631252505219,0.15893550209805393,0.1801062786383036,0.09836140754970114,0.1724542457661824,0.1747256220798319,0.05177559134866309,0.03544309145667718,0.06277588949817574,0.2727795535368241,0.13740160570342744,0.05996415608269211,3
TCGA-KIPAN,svm_early,100,0.8952380952380953,0.8710295828701625,0.9033333333333333,0.8866795550128884,0.8952380952380953,0.9043811379441814,0.8317381199975177,0.8208334388212751,0.9487642717905875,0.9575626566416041,0.9299015035045675,0.4261634475514145,0.17255507676211387,0.08837223077184218,0.047698346670846735,0.06286147583267727,0.04163331998932266,0.03950965000436399,0.047698346670846735,0.04101506439967115,0.0710568101289485,0.07848137198422611,0.01489200516098512,0.014442627149666905,0.030507226444451297,0.18388557586190982,0.06875339554118155,0.022072212806977316,3
TCGA-KIPAN,svm_early,200,0.9149789421528552,0.8924100346374692,0.935,0.8951293288032418,0.9149789421528552,0.9360137259585417,0.8828492428077327,0.8797829348575196,0.9652476797244486,0.9746644438556203,0.9446113371847306,0.33378247843424225,0.12126662578180514,0.05236528916289978,0.04162025320566422,0.018223227922768728,0.00866025403784441,0.041657355595331506,0.04162025320566422,0.006950761140419609,0.013154955439315354,0.014555277315832752,0.00971581611026236,0.007647725583949711,0.018343257367548292,0.07965363681975784,0.019336492329012668,0.0055674306640707254,3
