dataset,model,n_omics,omic_combination,balanced_accuracy_mean,macro_f1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,weighted_f1_mean,mcc_mean,cohen_kappa_mean,macro_roc_auc_ovr_mean,weighted_roc_auc_ovr_mean,macro_pr_auc_ovr_mean,log_loss_mean,brier_score_mean,ece_mean,balanced_accuracy_sd,macro_f1_sd,accuracy_sd,macro_precision_sd,macro_recall_sd,weighted_f1_sd,mcc_sd,cohen_kappa_sd,macro_roc_auc_ovr_sd,weighted_roc_auc_ovr_sd,macro_pr_auc_ovr_sd,log_loss_sd,brier_score_sd,ece_sd,n_units
TCGA-BRCA,pnet,4,mrna+dnam+rppa+mirna,0.7867446260732094,0.8115882324150435,0.8392528524107471,0.8535013683684719,0.7867446260732094,0.8342621419977959,0.7412424545452293,0.7341593686910559,0.8996935570064122,0.8930826419314902,0.8412430503430137,1.5827638829679962,0.25042489318572775,0.08993362132379899,0.027123097902540444,0.019130895155112394,0.020358867248603415,0.014172741426836449,0.027123097902540444,0.02134941629217802,0.03326715206434118,0.035549387191107916,0.03679491853271303,0.03650064413740893,0.0435846183546596,0.618823342216304,0.035314372141266856,0.021866322669850027,3
TCGA-BRCA,pnet,4,mrna+rppa+mirna+cnv,0.7761142427896747,0.7977172325439327,0.8331707765918291,0.8321927380197985,0.7761142427896747,0.8275581538661875,0.7304878951625552,0.7250256843844228,0.8974566244128342,0.8906397189899015,0.8280681899173984,1.624368666858043,0.25999475529738353,0.08876181735038217,0.010104050342382806,0.007942350376824215,0.004968602607122828,0.007803413813625836,0.010104050342382806,0.004776121991250792,0.008562412495863128,0.008121590034878398,0.01646808623080216,0.014445241501092948,0.021587907243086023,0.28335173415923803,0.011411946363071126,0.009933154006079534,3
TCGA-BRCA,pnet,5,mrna+dnam+rppa+mirna+cnv,0.7932743848038116,0.8106162119788963,0.8398862102809472,0.8421595272196679,0.7932743848038116,0.835019913891568,0.741387551143078,0.7360763424999721,0.9011166595544603,0.8942604396709214,0.835285816043934,1.5594241635264445,0.2539000512014417,0.08677201072841156,0.017338756905291932,0.012638448144379798,0.007687707488685404,0.004980537217211295,0.017338756905291932,0.010018440270853085,0.013215641254363681,0.01592602376597672,0.02022694127137133,0.018906763224189625,0.024505691143983363,0.37293629031157266,0.014575013622552,0.00737491423777779,3
TCGA-BRCA,svm_early,1,cnv,0.5382893315364777,0.5209041319652333,0.5742822966507176,0.5181121998753982,0.5382893315364777,0.5811767225467559,0.3511036937064975,0.3479443446653776,0.7557435478877865,0.747277093315892,0.5145093660770997,0.9809134348418134,0.5325606536544574,0.06523602112879573,0.009040471404692859,0.008842891468916701,0.015714244822985488,0.007918629231745342,0.009040471404692859,0.012959667160405015,0.019195477275041613,0.02002922154803087,0.009784221278163698,0.011752208231976934,0.01106964730029418,0.018470143274544593,0.009624228863114391,0.00775611449245517,3
TCGA-BRCA,svm_early,1,dnam,0.6129028650844087,0.6448697474923161,0.6766255674150411,0.7192568786616711,0.6129028650844087,0.6787015356983215,0.4759185534082951,0.4680175365974162,0.8041186710902807,0.7908485642407985,0.6446496758063002,0.8774041199122761,0.46088894040639894,0.09506520097465443,0.007516041005690426,0.010823609185910906,0.0128392071758533,0.014237066992056475,0.007516041005690426,0.009991434717393059,0.017109948028705965,0.015935508891406273,0.003966583240008934,0.008323922723500273,0.01081839083281195,0.022795169158402753,0.011997703064120005,0.0044411093766297365,3
TCGA-BRCA,svm_early,1,mirna,0.7701472579178633,0.7645901513616412,0.7919626426205374,0.783610164700185,0.7701472579178633,0.801100458714755,0.6904828925554614,0.6812917328776296,0.9143150705204791,0.9171350396936457,0.7816847037766758,0.6942477821437926,0.3135462224877764,0.09597099299101057,0.006798957767217948,0.006823396850230091,0.005347424650499377,0.015093087330259875,0.006798957767217948,0.004878636730878356,0.008443915998865839,0.008111498082677134,0.0005622198831929686,0.002461585360795084,0.005836420309774204,0.012566729566002056,0.00929836006029481,0.016766236928902636,3
TCGA-BRCA,svm_early,1,mrna,0.8343413506245648,0.8267373578683461,0.8302907618697093,0.8299726957855854,0.8343413506245648,0.834728656944208,0.7401127384502942,0.7359807715715648,0.9333191677649824,0.9271721724544486,0.8579540987352298,0.5754109589386539,0.2615325728978573,0.06868588401135982,0.005274422926452247,0.005417990628187237,0.003478998346754207,0.004803423422440675,0.005274422926452247,0.0036521090791044354,0.006221756325709708,0.005985563917685852,0.0048267375577660645,0.00299211936727547,0.009058160503326263,0.018203104668835516,0.005620208090829351,0.005340040188290909,3
TCGA-BRCA,svm_early,1,rppa,0.7092644677739622,0.7365448524401087,0.7619233836339099,0.7786241101698014,0.7092644677739622,0.7603981571522797,0.6134607067972375,0.6095169770292359,0.8734284228363359,0.8642358750559698,0.7511618676285461,0.7727149611644998,0.3815725361506627,0.10549371675815354,0.005514445439446015,0.004139373334784694,0.004834795772384831,0.007871105013291347,0.005514445439446015,0.004504025193528253,0.008788331314426738,0.007943893817594779,0.00259485876214952,0.003587020875997122,0.014592470368200935,0.0071681423518766335,0.006476648642892133,0.005083285253304996,3
TCGA-BRCA,svm_early,2,dnam+cnv,0.6624928601955662,0.6525245950191444,0.6708302662250031,0.6575390689994663,0.6624928601955662,0.6802388124193213,0.49510654977338114,0.4912640297939704,0.8455270922552652,0.8272269077950946,0.6601131906034529,0.8021636060501353,0.4277661356406887,0.06428887531538248,0.004154924910996522,0.005120496989744697,0.010610221296286733,0.0059340738309343576,0.004154924910996522,0.008060175612631885,0.010337127401020595,0.011704466792699111,0.006388102681472867,0.004829258644918572,0.009745329034978016,0.010382017649372854,0.00318942789591493,0.012454126492069123,3
TCGA-BRCA,svm_early,2,dnam+mirna,0.7933026768896144,0.7828301687092996,0.8044289044289044,0.7832860740071802,0.7933026768896144,0.8113150477669082,0.7043317189234778,0.6992104422721965,0.9299846137304156,0.9266200897809983,0.8188972815848986,0.6280278334745107,0.29480306223338015,0.10007005345728866,0.007553107534245871,0.006303175369422463,0.006877620110917887,0.004828363800960579,0.007553107534245871,0.0064821718167230495,0.009876498798974908,0.010188784758697573,0.0023324111269852252,0.0033127345605438456,0.006261578912556552,0.02269197252744545,0.01049225389007617,0.011199276280957658,3
TCGA-BRCA,svm_early,2,dnam+rppa,0.793723313456994,0.8003957788843241,0.8085464973622868,0.812971347439821,0.793723313456994,0.8107987787517078,0.6982921937869663,0.6964107226250525,0.9169542354298407,0.9052987438122995,0.8192985267781782,0.6126064662823608,0.2992342856642323,0.08940857133755158,0.002601145698818342,0.0026952719696174197,0.004010965990881971,0.005487912776891423,0.002601145698818342,0.0030795182168516654,0.0063898152002890025,0.005490629540847873,0.0027276908243330724,0.0028214559195942827,0.0032112085143391166,0.0008779539137870061,0.003290314136099804,0.001917857634972363,3
TCGA-BRCA,svm_early,2,mirna+cnv,0.7740077261900175,0.7560935247177539,0.7919396393080603,0.7472483544718989,0.7740077261900175,0.797833284325039,0.682256601851636,0.6791811440655308,0.9213983158565351,0.921682151247747,0.7976857099367559,0.6840266258851803,0.3154608265382424,0.10019157665454692,0.0033947521701047814,0.0038469987011226815,0.0033548515458865667,0.0048178534001093055,0.0033947521701047814,0.0022695220218504194,0.004839872644612498,0.004986578955480358,0.0009606454453009727,0.0027469780925252576,0.0023591114881765553,0.0061800333276280355,0.000837612581534427,0.005080828119218753,3
TCGA-BRCA,svm_early,2,mrna+cnv,0.8179643037316865,0.798257114506832,0.8117608268924058,0.7903854856066649,0.8179643037316865,0.816750755123889,0.7130769185027296,0.7092362842987475,0.9342850849023966,0.926025453535959,0.8406959271496154,0.5801793085188792,0.2853385792076651,0.08056192020876485,0.0028272407399970467,0.0036678965474730312,0.003070976964556194,0.00772708286384194,0.0028272407399970467,0.00398170725171523,0.004785737926827676,0.004577838247202705,0.0035779279101995987,0.0028768408804588793,0.008534125484333932,0.01562612066301644,0.006523731112703264,0.00396889398728619,3
TCGA-BRCA,svm_early,2,mrna+dnam,0.8502822724026391,0.8338413333610651,0.8402235921972764,0.8281011235482567,0.8502822724026391,0.8453404751345982,0.7601708164311195,0.7547928421924648,0.9436565146583263,0.939552847712894,0.8696287601051598,0.5379482591601291,0.23985767894786278,0.07019391355163092,0.003011930048989333,0.004280777261402424,0.0061384148620084395,0.004985214652713883,0.003011930048989333,0.005484671677539669,0.006621912471199635,0.007820298113381976,0.001634005893643089,0.0012376244252005418,0.002276559626549369,0.012242177864341517,0.004917486847465233,0.00864288535532964,3
TCGA-BRCA,svm_early,2,mrna+mirna,0.8451410329383703,0.8309372189373306,0.842789228315544,0.8280414787114879,0.8451410329383703,0.8479118243811813,0.7632648029147964,0.758209703226861,0.9531250868345058,0.9485602569603526,0.8648294468024432,0.5429191175746996,0.24047935019893033,0.08940439773990139,0.002004119148290336,0.0015701596124993945,0.004188625494071426,0.002199978137748449,0.002004119148290336,0.004023361907999433,0.005343685063380746,0.005978748281046505,0.0035270068905238396,0.002989207499363144,0.004418938489673201,0.03047098855705612,0.004024885784004546,0.006758446141786612,3
TCGA-BRCA,svm_early,2,mrna+rppa,0.8575649120054488,0.8541282254318118,0.8558735124524599,0.8556793035195326,0.8575649120054488,0.8589650508174455,0.7765754869086328,0.7744606346326123,0.9516445716802489,0.9455427379014951,0.8798196161494035,0.5189304070436839,0.2322679118756934,0.0794935968120586,0.003913308944519865,0.0019129030285561057,0.003858311345106758,0.001465274435646784,0.003913308944519865,0.0033606581173428705,0.006856903975274082,0.006147546467998625,0.00238825255530486,0.0019305816596070018,0.0046281327976166915,0.010608970706892595,0.0066411356674930125,0.007380107992041868,3
TCGA-BRCA,svm_early,2,rppa+cnv,0.7469791633884252,0.7362124413020896,0.7654214206845786,0.7323779873240351,0.7469791633884252,0.7679930534416725,0.6326886919552585,0.6314578992042507,0.9037365502965787,0.8941489168145585,0.7731647493061476,0.710693918700787,0.35544957242935676,0.10822696233826591,0.002715234863250773,0.0017247860932685718,0.0024313968092976707,0.0017087554383422075,0.002715234863250773,0.0019590970365416654,0.003942365282132814,0.0038797262399871747,0.0023846960355741473,0.002701304905850014,0.004471030180965066,0.013154642232181013,0.004939225585616924,0.0026288814340034885,3
TCGA-BRCA,svm_early,2,rppa+mirna,0.8189341206594082,0.8210299349026076,0.839251318856582,0.8322483273396354,0.8189341206594082,0.8419500390984426,0.750173397851869,0.7480811350365326,0.9388904983175728,0.9363802899332248,0.8474416375372096,0.603312057706849,0.2583886889769145,0.09377894684601228,0.0038178941306104604,0.0043818499003371965,0.004554835556075878,0.0061987269145042465,0.0038178941306104604,0.0042189881751996325,0.0065976688519714085,0.006609402182042446,0.0019042444905126767,0.0014969762257818365,0.0013552385515469693,0.012080074210426651,0.005334894807398168,0.0046230573281188635,3
TCGA-BRCA,svm_early,3,dnam+mirna+cnv,0.7938079537406808,0.7761701884777487,0.8031161820635505,0.7674264180469064,0.7938079537406808,0.8076975953051657,0.6998133831942677,0.6965383677865216,0.9317542615771829,0.9259192231595268,0.8153568688215865,0.6229023161763564,0.29783723888297037,0.09873480770114305,0.004930676584996722,0.005927807548741792,0.00708918102742868,0.006677431780737936,0.004930676584996722,0.0066395978042138705,0.010804521872895306,0.010918129342707862,0.003550265715004116,0.0024337031315208872,0.0054536395232930475,0.016071496310155198,0.0065870756305347064,0.005516739654732152,3
TCGA-BRCA,svm_early,3,dnam+rppa+cnv,0.7885975481211908,0.7776947231551689,0.8002591706539075,0.7731307739897595,0.7885975481211908,0.8026012299271724,0.6899381214892789,0.6880071529104472,0.9232652803768101,0.9127585039689962,0.810562091745079,0.6344618302568591,0.3076615731092432,0.10079240639533206,0.004264750790733563,0.0050074524036510856,0.002200753886374125,0.00749486822640832,0.004264750790733563,0.002465527984006867,0.0037357592295493994,0.0031913134995690145,0.000463325272271507,0.0026688088002295688,0.0035851749846014173,0.014618410669178778,0.0037923082412661202,0.003737243031049598,3
TCGA-BRCA,svm_early,3,dnam+rppa+mirna,0.8304596197245715,0.8254232801766946,0.8408385474174948,0.8295777599789433,0.8304596197245715,0.8438676814841665,0.7542805885100603,0.7517022333341136,0.9488692060976923,0.9447574651122443,0.8674995065557587,0.5434934667770497,0.2504985573380402,0.09396567229594421,0.006297926549207172,0.004582825229202716,0.0050767728688850084,0.0048688391616141125,0.006297926549207172,0.0049164442003525755,0.006981299795439193,0.007983216904804248,0.0017996156449588373,0.0015006476423724666,0.006371826131005196,0.0189898407888698,0.005270860661014891,0.005398438452954605,3
TCGA-BRCA,svm_early,3,mrna+dnam+cnv,0.8303861754807914,0.8064035627063442,0.820057354925776,0.7932017552145975,0.8303861754807914,0.8247700731007938,0.7284691292194089,0.7241512730098618,0.9402607988622678,0.9319708833263501,0.840143314062438,0.5491094850507144,0.27231646614214083,0.08175952585775113,0.004809037461915446,0.006696850484490785,0.0076999895128102,0.012031330703946021,0.004809037461915446,0.007598012519559947,0.012057979728290067,0.011733924753935384,0.0017235262606393722,0.003388369303285233,0.005818405968252166,0.013016621675996378,0.010541746407361946,0.007450016270363729,3
TCGA-BRCA,svm_early,3,mrna+dnam+mirna,0.8614338713208026,0.8496149429235654,0.856198625935468,0.8465160476599531,0.8614338713208026,0.8602682996619686,0.7812355732918111,0.7774306703891356,0.9553675899799631,0.9505816010616938,0.8802100970898553,0.5118346670952412,0.2251827264487325,0.0743812692608523,0.003261607972592834,0.002049541982150547,0.004424967636585346,0.0014540174857216477,0.003261607972592834,0.004152145997131118,0.00561737601483008,0.006279323940915572,0.0019805573254628,0.0012561520092611424,0.004628609411346141,0.010839543909184105,0.0031053977074083313,0.006307685755859208,3
TCGA-BRCA,svm_early,3,mrna+dnam+rppa,0.8581348079350114,0.8471695706069268,0.8520457612562876,0.8422653473975744,0.8581348079350114,0.8559414908838661,0.773361881314654,0.7705008894323794,0.952262684536407,0.9467491688643449,0.8783830130626007,0.4885626401957488,0.23030176216302523,0.07902888013273875,0.00353081724302818,0.0006235053302913085,0.002973268087993384,0.0026838295897194738,0.00353081724302818,0.00238667413585136,0.0038092373439400926,0.004098279599186521,0.0016113719781801472,0.0015704732736665805,0.004603754738043338,0.0012805546158387688,0.0018495920347656246,0.0021911975036203162,3
TCGA-BRCA,svm_early,3,mrna+mirna+cnv,0.8402499116644851,0.8221090690338828,0.8367071524966262,0.812488891716394,0.8402499116644851,0.8411429624229306,0.7535565543878034,0.7491352870309297,0.9510608360516298,0.9466206088106427,0.8599888802894925,0.5526670967822039,0.25116216874257596,0.0865597577081304,0.002472748452989646,0.0029360286228168157,0.0011092495269138807,0.005090685681736356,0.002472748452989646,0.000675128862938432,0.0015877697180543746,0.0016018851326859702,0.0009846561369931037,0.0010483028407715733,0.0014222951109741694,0.016906915310380136,0.0019624898594893677,0.001783159449404408,3
TCGA-BRCA,svm_early,3,mrna+rppa+cnv,0.8357331579770476,0.8265110728037128,0.8357241442767759,0.8242880856969149,0.8357331579770476,0.8393133770061052,0.7472054723606424,0.7446253704628187,0.9459385038559714,0.9393488254524832,0.8622106402414991,0.5477104618017458,0.2565131279497839,0.08613993941197752,0.005859271402641923,0.005117444287386026,0.004538604268310659,0.005238962273575766,0.005859271402641923,0.0046328614345814475,0.007436088681512043,0.007630343558877508,0.0010578822347421443,0.0017692705976887731,0.009475334166448296,0.015355376554563469,0.006629088298894206,0.0034753044723321133,3
TCGA-BRCA,svm_early,3,mrna+rppa+mirna,0.8556023851190955,0.8475442444269153,0.8523647405226352,0.8486042059116902,0.8556023851190955,0.8562773681335801,0.7739642291458297,0.7707740860947436,0.957522689126201,0.9511419899828623,0.8783443900061091,0.5154526444603375,0.2354297381294113,0.08785870129770794,0.009214703831325955,0.009419544361005377,0.0066458365238216905,0.008065287252532602,0.009214703831325955,0.0068714253644050335,0.010608847186194374,0.01056463813135796,0.002758242180048327,0.0028675321163769735,0.008433829061843905,0.028336355409728276,0.012093535661900535,0.008931272672868602,3
TCGA-BRCA,svm_early,3,rppa+mirna+cnv,0.8012196800848398,0.7893589236393713,0.8239188443135812,0.7846125694185689,0.8012196800848398,0.826212001618574,0.7270853227457831,0.7254777759242673,0.9344020878132895,0.9368362188706324,0.8252232414402956,0.6592777783662441,0.2824375766415102,0.10689515137250637,0.007225533936904476,0.0066544669236520285,0.004535630268517984,0.006307592428758899,0.007225533936904476,0.004666273473946016,0.0066387694696147135,0.00680785654746479,0.0033856136402949924,0.002170094243146331,0.0035544495340567085,0.020421829948488908,0.007480920030437034,0.005626185819374808,3
TCGA-BRCA,svm_early,4,dnam+rppa+mirna+cnv,0.8157548698399842,0.802884711519829,0.8239219114219115,0.7962811546032134,0.8157548698399842,0.8277127596336319,0.7300945010557051,0.7272856884443873,0.945241434365293,0.9406332192084991,0.8468161446110298,0.6010233792460825,0.2766189974204577,0.1085327854811099,0.00674532510307393,0.00644570941088908,0.0011427561608005046,0.006119269488288719,0.00674532510307393,0.001994780995949954,0.003529041184625269,0.0027440576343174274,0.0020950440538857087,0.0004883046472659548,0.007080819614979814,0.020588390733142566,0.005616063340963535,0.0028646777549098347,3
TCGA-BRCA,svm_early,4,mrna+dnam+mirna+cnv,0.8327011304302091,0.8153056327121512,0.8335127591706538,0.8054178286533111,0.8327011304302091,0.8376216312071914,0.7471782806783628,0.7435443897315416,0.9484114995609984,0.9417831846649923,0.8443465932283217,0.5620331267211739,0.2582371731030264,0.09287123343677646,0.008536861892418741,0.005225349422997331,0.008138660811593616,0.003376333870328852,0.008536861892418741,0.007430967124493899,0.013242806473345909,0.01288242573479239,0.0025155614574236566,0.0023076981396995986,0.003400018613619214,0.017867576987551554,0.009278011664717553,0.009417285289675179,3
TCGA-BRCA,svm_early,4,mrna+dnam+rppa+cnv,0.8364035621717987,0.8209163325342494,0.8302692921113973,0.812285174979138,0.8364035621717987,0.8346403107272846,0.7418911047050388,0.7383103966165949,0.9497270835139533,0.9420515850254519,0.86178615840491,0.5092318840535863,0.25622169686899926,0.09272543574798742,0.0039380735746773615,0.003227719785517559,0.0018909636996452882,0.002014654380849189,0.0039380735746773615,0.0019926198184902055,0.0033181377354997133,0.0031458654301905727,0.00379537311007289,0.001572388034535069,0.006249929688576652,0.00846449840470362,0.0012374674932786039,0.004736959234951396,3
TCGA-BRCA,svm_early,4,mrna+dnam+rppa+mirna,0.8594796680519899,0.8477691567333121,0.8545807262912525,0.8443571382436316,0.8594796680519899,0.8581959873266655,0.7782696231718728,0.7748128580647761,0.9571304635604698,0.9510621078563891,0.8879848612089284,0.49410780912206803,0.22877866676967576,0.08379112468213368,0.002233204454350583,0.002829899990685726,0.009619027400569349,0.002741513233187688,0.002233204454350583,0.008921966384681635,0.013211481842562472,0.014122990183403373,0.00249386088681872,0.0031506083982220977,0.000723957455207386,0.026833431924617072,0.012281169299890907,0.007580332131213014,3
TCGA-BRCA,svm_early,4,mrna+rppa+mirna+cnv,0.8450960527803427,0.8342490748073743,0.8453318611213348,0.8308089531906729,0.8450960527803427,0.8489807485915509,0.7628069522553943,0.7600737824159283,0.9545318704710141,0.9494872300626995,0.8733961955236967,0.5384853416169691,0.24496702299318343,0.09096901613009523,0.0021043138340837673,0.001690255711595659,0.0029405624195629667,0.0015410516297645978,0.0021043138340837673,0.0018845009317768732,0.003293274705557884,0.0038806598394385775,0.0015364283826745956,0.0014635896987312748,0.005404738102634701,0.019061683837429372,0.0016259293688391976,0.0035081490295271324,3
TCGA-BRCA,svm_early,5,mrna+dnam+rppa+mirna+cnv,0.8368932394328826,0.8260049602200495,0.8398754754017911,0.8221690302724686,0.8368932394328826,0.8429618395030597,0.7537054404406428,0.7511642193592601,0.9525988262084698,0.9467257606003745,0.8655054263388232,0.5553042612516846,0.25508713659246834,0.1009461491704954,0.008280595518558155,0.007028625969517492,0.0066894982703411664,0.0053950405532258066,0.008280595518558155,0.006409079732698474,0.010347717917838322,0.010295544811365433,0.003115710616903129,0.002023152801198269,0.007909977963953835,0.028243834591934806,0.01051587798417723,0.0010413660537461076,3
TCGA-KIPAN,integrao,1,cnv,0.44890982293375575,0.38656693453947377,0.5332335788827501,0.43859970203025894,0.44890982293375575,0.5254083900524669,0.2270219023416857,0.19991463177829538,0.7018549734736009,0.7371078949993827,0.485604776713989,0.9881925076736385,0.5652561009485376,0.2045109187077896,0.01702940638915044,0.015242566363824603,0.013456265307412438,0.03947540314291208,0.01702940638915044,0.006102557760377266,0.03626704132267083,0.02872675844765207,0.004327410367487236,0.004799683524501613,0.0024916715927035525,0.02739763596291479,0.014191372251072028,0.022643960547947928,3
TCGA-KIPAN,integrao,1,dnam,0.7503070394862207,0.7144608119173914,0.6923981993042766,0.7686704051783474,0.7503070394862207,0.6906960107037987,0.5468273729830072,0.5002672284629911,0.8392697798088283,0.802946568405655,0.8082999047314733,2.2612709046583688,0.4699151380623762,0.2110281126470739,0.01350400701098544,0.020310724319355534,0.024328709027900536,0.02447007850679206,0.01350400701098544,0.026304883736534196,0.03386948580553415,0.03763153236091088,0.006876712419588149,0.014296389149901194,0.0016322577084163863,0.6678147620596376,0.017527820033646096,0.007462244894783958,3
TCGA-KIPAN,integrao,1,mirna,0.3342733474435542,0.2516647666982643,0.5948797830980151,0.22091528274472047,0.3342733474435542,0.44570645333293246,0.006927251314962932,0.0023012806700153116,0.5,0.5,0.3333333333333333,1.0986122886681096,0.6666666666666666,0.2620073664825046,0.0014657017463699281,0.0026766303492607537,0.0006397281988258361,0.02210757688900342,0.0014657017463699281,0.0011755339758285895,0.0054564721179919794,0.0016398190298755016,0.0,0.0,0.0,0.0,0.0,0.0,3
TCGA-KIPAN,integrao,1,mrna,0.33315289313427315,0.24942122122726593,0.5943242275424596,0.2067091782215369,0.33315289313427315,0.4442403999427815,-0.0026267013395389178,-0.0005077218033901544,0.5,0.5,0.3333333333333333,1.0986122886681096,0.6666666666666666,0.2620073664825046,0.0010774410018942434,0.0016741893514117209,0.0008472863410215502,0.014541926215820332,0.0010774410018942434,0.0009024153591196808,0.006828609394389109,0.001861393220695621,0.0,0.0,0.0,0.0,0.0,0.0,3
TCGA-KIPAN,integrao,1,rppa,0.8771158366311863,0.8791103319171878,0.8977020667075916,0.9063250929122665,0.8771158366311863,0.8994967942793893,0.8216593139683507,0.8090305899996989,0.9407528779348038,0.9505955212635454,0.8902043926959152,1.345163626091387,0.19021098874031628,0.09450428708745699,0.005488765147445303,0.008424929057776464,0.005457777345026259,0.008428815393968885,0.005488765147445303,0.0035794688276365445,0.007117692788045542,0.008544160445173806,0.0018809424120610366,0.0026017139749777173,0.005617976258994011,0.24948276698085486,0.008983301974380105,0.004139009925410153,3
TCGA-KIPAN,integrao,2,dnam+cnv,0.800434876386425,0.7523226976164832,0.7801555146306528,0.75612195107036,0.800434876386425,0.7892313001436482,0.641334515663245,0.6239268995182488,0.8788169525322019,0.8537780526966925,0.7965093858866411,1.2781387222401477,0.38322122711411105,0.16886876001907503,0.0022907493868863133,0.005149330471870104,0.0006719292730283516,0.006116063484867209,0.0022907493868863133,0.0025284013473256786,0.0031908079832051904,0.004673984859106436,0.007237713846082996,0.008002064808127774,0.021531488295417886,0.1700487781488812,0.008363775628699723,0.0027716376470102587,3
TCGA-KIPAN,integrao,2,dnam+mirna,0.720193325956593,0.6854424522412749,0.7349959075097198,0.7312334115655797,0.720193325956593,0.7214933065084238,0.5599987038785134,0.5310212694921262,0.8261789782695326,0.8064242692757949,0.7232341344161903,1.7030249810884108,0.45967038576072244,0.23085708220470594,0.014531428207014264,0.02093692514161681,0.042373932241445256,0.022759702268064244,0.014531428207014264,0.05105538627651477,0.05422791684304966,0.06312106666924235,0.019576389824799454,0.02272238196462601,0.021311530654685752,0.15258455894478162,0.034593039921339004,0.019379967584661994,3
TCGA-KIPAN,integrao,2,dnam+rppa,0.9147151253667075,0.907162064002743,0.9318145078780438,0.9117043620325975,0.9147151253667075,0.9331084616724685,0.8770493085733934,0.8736336309060085,0.9608811612407328,0.9614266112110754,0.9255278720504833,0.49854975324291884,0.1271963193333667,0.0556090806183402,0.0036981609787096266,0.008977382523749314,0.006258723443233961,0.01305251510465504,0.0036981609787096266,0.00579169438737888,0.010839363878354104,0.010876222376780195,0.004920306148522945,0.0058842996966743805,0.016642620964764526,0.09615494439989088,0.0076462022250722095,0.0026235264671740765,3
TCGA-KIPAN,integrao,2,mirna+cnv,0.4497697822262486,0.39863905317030074,0.5412952731737262,0.4736873481227475,0.4497697822262486,0.5410516686144522,0.2422251801459131,0.2132028736955712,0.6724863885302566,0.7099803617303162,0.47988481709048997,1.2466404367780513,0.6182300989319972,0.22110957045948662,0.004647709603718883,0.011668159453863076,0.019884459751141594,0.018373574846482218,0.004647709603718883,0.016288343596130003,0.011868506157576598,0.01721526207431995,0.003340211730109737,0.009674299949796732,0.009834408950529762,0.04754440471838461,0.022478493030787562,0.017342178403637016,3
TCGA-KIPAN,integrao,2,mrna+cnv,0.4574104076580994,0.4029473845552152,0.5287441170452221,0.4898280056493139,0.4574104076580994,0.5365023802399586,0.24419044751918687,0.21699502387126013,0.695451790920674,0.7227419221773514,0.5029194686943109,1.1339820893679315,0.6034602403670907,0.22901211521198564,0.007789087038064046,0.012140261106099653,0.009980453992633727,0.016129206590862425,0.007789087038064046,0.014765454561262891,0.013252163040698943,0.018417224219729852,0.0144609854997306,0.021725515505774295,0.010634302596083724,0.059278114688989754,0.015202425601323986,0.00487826711569683,3
TCGA-KIPAN,integrao,2,mrna+dnam,0.7552348531389135,0.734033477337861,0.7785645590341722,0.7801294945599526,0.7552348531389135,0.7682533937747925,0.6260201534654266,0.6022405843099352,0.8706504419849589,0.8553278210569865,0.79460913973202,1.0342244624193164,0.371525528173342,0.19091244498145002,0.032249495644674185,0.03966255957598236,0.040968897434771674,0.023803105158142275,0.032249495644674185,0.047194947372233224,0.054787950030862995,0.06555842155511517,0.009359746613956124,0.010534904551366934,0.0068764861389473695,0.16412857647152235,0.04647620282212944,0.008202565207335432,3
TCGA-KIPAN,integrao,2,mrna+mirna,0.3278725150236272,0.1895233582581786,0.39427460609781056,0.20470935258574885,0.3278725150236272,0.27378922383347043,-0.0035682782518470374,0.0006788252425221946,0.5053965363641396,0.49670204978081944,0.36763434774783854,1.1019946829365381,0.6675631954462871,0.1714120003751766,0.008450307114878042,0.026750336149383356,0.04056301510599909,0.04926268514130504,0.008450307114878042,0.030606622944920583,0.02320581438332209,0.007824980714254585,0.019110267729009204,0.015205877089940065,0.007881032026309116,0.005857869831423393,0.0015524250200011124,0.07948250907969051,3
TCGA-KIPAN,integrao,2,mrna+rppa,0.8457041920921874,0.8416868510747494,0.8745375485983221,0.8708504599838478,0.8457041920921874,0.8713281514525967,0.7753885777390245,0.762733793621987,0.9419087049102101,0.9541510692369921,0.8878918299845852,0.6315591946984384,0.19305441039632024,0.09738652934138119,0.03472401577583951,0.04211662003167483,0.023985538196158757,0.02938525443751781,0.03472401577583951,0.024150658486444095,0.04191522607010727,0.045532176722385326,0.01655359470567773,0.014494871722155214,0.0284971246630681,0.20478523734659979,0.04108213810270362,0.011131528443488465,3
TCGA-KIPAN,integrao,2,rppa+cnv,0.8872684574382479,0.8709660322356264,0.912584919173317,0.8713877243172988,0.8872684574382479,0.9154054655025203,0.8431994663613694,0.8401868237377054,0.9564348754615913,0.9571513808298796,0.9090369741650433,0.4590551029499836,0.15604464389197878,0.07482017663627615,0.0023497608738776076,0.005719432557972125,0.001945887343648932,0.007756906528361205,0.0023497608738776076,0.0017088031207039137,0.0022973481120953957,0.0030043129553151008,0.005962911803532301,0.006197229925912808,0.004736185793330451,0.05777255967943068,0.00578779712371887,0.004296793704887694,3
